time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-06 00:00:00+00:00,1.0,1.0,15,5
2025-01-07 00:00:00+00:00,1.0,1.0,3,1
2025-01-08 00:00:00+00:00,1.0,1.0,2,2
2025-01-09 00:00:00+00:00,3.0,2.0,5,1
2025-01-10 00:00:00+00:00,,,8,3
2025-01-11 00:00:00+00:00,1.0,1.0,37,5
2025-01-12 00:00:00+00:00,,,46,12
2025-01-13 00:00:00+00:00,4.0,2.0,36,10
2025-01-14 00:00:00+00:00,,,55,9
2025-01-15 00:00:00+00:00,1.0,1.0,35,8
2025-01-16 00:00:00+00:00,2.0,1.0,72,15
2025-01-17 00:00:00+00:00,1.0,1.0,48,13
2025-01-18 00:00:00+00:00,,,101,12
2025-01-19 00:00:00+00:00,,,43,6
